bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_ses-Y1CMH_task-rest_run-1_bold	0.0004867142857142857	0.0021459702857142856	2	12.16224748444975	1.07621905229665	0.9998432520095701	0.4647582075545577	17538.7421875	0.0803898306266765	1	0.47619047619047616	2.3687543477703863	2.3906752	2.6778784	2.03770944331116	0.064027	0.010470687411725521	0.01594073325395584	210	64	64	40	6.852015288364649	2.0	3.125	3.125	3.9999961853027344	18.29172098593359	50.66263676642634	184.57977294921875	34.52857208251953	106490.0	0.0	992.6409790039045	412.7059631347656	2.6512362295227847	548.34383297056	4290.611328125	4340.93115234375	23156.0	3159.1109008789062	5199.70849609375	633.5125122070312	107.8884915271774
sub-01_ses-Y1MRC_task-rest_run-1_bold	0.0004322641509433962	0.0034691670283018864	0	26.733216145592433	1.0678113100000002	0.993223677677725	0.46195578504686596	1996.72998046875	0.09737646857018371	0	0.0	3.0712818	2.9791104	3.39216	2.842575	0.0173046	0.03152264654636383	0.059287238866090775	212	64	64	40	2.4050352947759506	2.0199999809265137	3.125	3.125	4.0	52.927141245399206	8.462022829825191	32.97593307495117	12.311321258544922	105366.0	5.575471878051758	127.8679256439209	71.90789031982422	2.877773007404124	172.534349280554	599.7418212890625	549.61083984375	24198.0	329.8415008544922	1064.163928222656	228.5203399658203	55.561306362506
sub-01_ses-Y1ZHH_task-rest_run-1_bold	0.0005233971291866029	0.002522357033492823	3	16.119272795961546	1.1530706440384617	0.9853825017788463	0.4442190316592643	27670.0625	0.05643248444509186	0	0.0	2.254803666666666	2.4341472	2.3777888	1.952475	0.0291828	0.004627643618732691	0.0302117969840765	209	64	64	40	4.648497728118726	2.0	3.125	3.125	4.0	41.94866473376041	19.344766603695998	85.04769897460938	13.047846794128418	108200.0	0.0	437.6301193237297	206.3197784423828	0.9472861535756025	386.2781448321793	2069.129150390625	2025.77978515625	21315.0	1437.3272338867187	2870.1539306640625	435.7821350097656	87.50071058608592
sub-01_ses-Y2CMH_task-rest_run-1_bold	0.000696952380952381	0.002386023428571428	2	14.46617569564593	1.1691309298086126	0.9954722495693783	0.4612876062605252	18048.771484375	0.06839779372811235	0	0.0	2.3074806666666667	2.3317216	2.6103904	1.98033	0.0664704	0.010693241842091084	0.018143106251955032	210	64	64	40	6.546744736007887	2.0	3.125	3.125	4.0	18.58506247609805	46.73021257459983	179.2568359375	35.19524002075195	106416.0	0.985714316368103	938.5286254882812	400.7743225097656	2.501246423941004	575.2391638406382	4410.24853515625	4435.98828125	23294.0	3281.7474853515623	5475.509008789061	677.5723266601562	105.51708699390292
sub-01_ses-Y2MRC_task-rest_run-1_bold	0.0008131603773584905	0.00215002179245283	0	22.880133045734613	1.1980970731753557	1.0046699439810431	0.5027357943875274	973.1683959960938	0.17002593807237618	86	40.56603773584906	2.886749066666667	2.8252128	3.1321344	2.7029	0.02441	0.02341383323073387	0.05876975879073143	212	64	64	37	2.6337528059013833	2.0	3.125	3.125	4.0	49.17225546553022	9.406133039912742	40.576446533203125	17.466981887817383	92845.0	10.179244995117188	146.14056396484384	77.14768981933594	2.676287923734737	163.7506279155154	597.1851196289062	554.1415405273438	24609.0	337.5518859863281	1014.3009765625	210.3957061767578	83.94371055043302
sub-01_ses-Y2ZHH_task-rest_run-1_bold	0.0006973205741626793	0.002054567846889952	3	19.377652122692314	1.2438935192307699	0.9842815972596152	0.43740834019719826	38860.4140625	0.08636097843385225	0	0.0	2.5040184930499874	2.7705824000000003	2.4922528	2.249220279149962	0.0341251	0.0004899505875073373	0.03186320886015892	209	64	64	40	3.8465634546913425	2.0	3.125	3.125	4.0001373291015625	26.418628776835618	26.144163429457194	136.51104736328125	17.633970260620117	108826.0	0.0	711.4186248779297	316.231201171875	0.595971226055751	807.5925400892243	3458.413330078125	3370.63623046875	20864.0	2168.1958618164062	5027.6437011718735	876.2510986328125	86.05513809830882
sub-02_ses-Y3CMH_task-rest_run-1_bold	0.0008007619047619048	0.002636542523809524	2	15.142933229856446	1.2094045264593298	0.9972022814832537	0.5204425527656512	17143.857421875	0.05648058956841131	0	0.0	2.596423685579636	2.5596864	2.8632224	2.3663622567389075	0.0685074	0.003154406324028969	0.02439238503575325	210	64	64	40	5.754405133036305	2.0	3.125	3.125	3.9999961853027344	30.469675874064542	42.47302632551257	147.8303680419922	32.476192474365234	92583.0	1.3285714387893677	692.9861938476557	311.1074523925781	0.40525803586199416	663.7821156930584	4048.938232421875	4040.688232421875	34434.0	2875.6367919921877	5210.970849609375	702.1802368164062	97.79225012287498
sub-02_ses-Y3MRP_task-rest_run-1_bold	0.00065311320754717	0.0021306838679245287	0	22.6281432971564	1.223932438056872	0.9863902775829377	0.5556609327808413	430.67791748046875	0.07619779489476135	1	0.4716981132075472	2.797838454236256	2.7453215999999996	2.9183936	2.729800162708769	0.0535247	-0.0008725177613086998	0.04601210728287697	212	64	64	37	1.9922373737892474	2.0	3.125	3.125	3.999999761581421	33.66143609805614	14.619717167868755	87.49950408935547	39.12028503417969	80512.0	27.971698760986328	330.62216339111325	129.51980590820312	2.418494268856233	355.3909454949352	957.5970458984375	848.9056396484375	32552.0	468.7195816040039	1791.5799865722654	426.1001281738281	80.9433299312368
sub-02_ses-Y3ZHP_task-rest_run-1_bold	0.0008816509433962265	0.0017413033066037739	0	21.622243818009473	1.278600784407582	1.0002251754028435	0.5600539723036188	413.0322265625	0.05597095943173292	2	0.9433962264150944	2.8376926	2.7660096	2.9690431999999998	2.778025	0.0434062	-0.002858830848708749	0.0509074404835701	212	64	64	37	2.0026503710540067	2.0	3.125	3.125	4.0	26.24264977800477	14.014788609556339	85.38136291503906	37.45283126831055	80814.0	26.891510009765625	327.14316558837885	124.14051818847656	2.812394178452072	323.83320889944355	890.2081909179688	788.1981201171875	33168.0	444.764631652832	1648.2818908691402	393.5715637207031	88.65886865928769
sub-02_ses-Y4CMP_task-rest_run-1_bold	0.0012679716981132078	0.0028388257547169804	0	26.74095434919432	1.216464612037915	0.9852640232701423	0.5651296258183032	357.0698547363281	0.1315511877476526	48	22.641509433962263	2.7455898666666663	2.6841792	2.8791904	2.6734	0.0388313	0.0032482496462762356	0.05223705247044563	212	64	64	37	1.9814696289403328	2.0	3.125	3.125	4.0	36.81118567782662	14.067236545321842	92.29022216796875	41.88915252685547	79906.0	30.78302001953125	339.79481506347656	135.73089599609375	2.5319167617919867	340.77477160972745	918.5626220703125	813.3585205078125	33438.0	451.75235748291016	1723.264154052734	410.476318359375	65.49495499767363
